t,theta,omega,thetaHat,x,pulseX,v,actualV,a,actualA,request,jerk,hz,mode,braking
4.32,0.7250406289631091,1.6955639048023978,0.7142958442499523,0.002257654116586076,0.002062499997422056,-0.2728247487156751,-0.2728247487156751,-0.22739070190417368,-0.2273907019041954,-0.22739070190417368,-10.797128103964159,7275.326641512161,swing,false
4.33,0.7439977716695876,2.097781261613205,0.7330827584083239,-0.00048460463309382587,-0.0006749999991560688,-0.27581383681840616,-0.27581383681840616,-0.34578947208153277,-0.3457894720815258,-0.34578947208153277,-7.283901480037269,7355.035657684626,swing,false
4.34,0.7670340172842973,2.5113080770972034,0.7560887199262463,-0.0032617307836155704,-0.0034499999956873187,-0.27973103384503845,-0.27973103384503845,-0.42079684605894874,-0.4207968460589462,-0.42079684605894874,-4.085385189109225,7459.49424519206,swing,false
4.3500000000000005,0.7942594241057547,2.9354960928921896,0.7825826012065534,-0.006080819595357073,-0.006299999992124819,-0.28412960658164566,-0.28412960658164566,-0.44966970105051884,-0.44966970105053683,-0.44966970105051884,-1.123624689657654,7576.789518314871,swing,false
4.36,0.8257788818816612,3.370151628031484,0.8139154333302557,-0.00894480272805094,-0.009149999988562316,-0.2886689041409199,-0.2886689041409199,-0.45277126299711407,-0.45277126299708703,-0.45277126299711407,0.9287347276096813,7697.837453380161,swing,false
4.37,0.8616978209305253,3.8154465454057047,0.8491373875239219,-0.011853820435303003,-0.01207499998490606,-0.29310305564691047,-0.29310305564691047,-0.4339191571517438,-0.4339191571517409,-0.4339191571517438,2.8568527821285494,7816.081493687715,swing,false
4.38,0.9021249522561005,4.2718858765245376,0.8892180412402854,-0.014806029283778135,-0.01503749998120293,-0.2972887231675556,-0.2972887231675556,-0.4043332067615695,-0.4043332067615868,-0.4043332067615695,3.2421081073259472,7927.699294377774,swing,false
4.39,0.9471747205725717,4.740087647619811,0.9332921681848595,-0.017798496879822403,-0.017999999977499802,-0.30114902326789494,-0.30114902326789494,-0.3707027370622483,-0.3707027370622451,-0.3707027370622483,2.9903394498350666,8030.6406305155,swing,false
4.4,0.9969676344917321,5.220579069134296,0.9827327136687559,-0.020827754770355422,-0.021037499973702925,-0.30463844312886834,-0.30463844312886834,-0.3323076249213517,-0.33230762492136856,-0.3323076249213517,2.5688075758993345,8123.691826924438,swing,false
4.41,1.0516284619058365,5.713713947281995,1.0369484068096009,-0.023889967548894026,-0.024112499969859175,-0.3077407506284336,-0.3077407506284336,-0.29374722151709953,-0.2937472215170933,-0.29374722151709953,1.9253292275002165,8206.420027016255,swing,false
4.42,1.1112843330637538,6.219575886885435,1.0958308473517082,-0.02698129117235817,-0.027187499966015424,-0.31046492586592445,-0.31046492586592445,-0.25764978825049056,-0.25764978825049134,-0.25764978825049056,1.2264089228271047,8279.064700106817,swing,false
4.43,1.1760612571873519,6.737807004030895,1.1600426818337857,-0.030098017229425345,-0.030337499962077928,-0.31281515701530166,-0.31281515701530166,-0.21845797279063708,-0.21845797279063106,-0.21845797279063708,1.3914015684883263,8341.737530835217,swing,false
4.44,1.2460783187168525,7.267390185920544,1.2299647619920548,-0.033236093663573364,-0.03344999995818732,-0.314721613844461,-0.314721613844461,-0.16987274016267676,-0.16987274016266873,-0.16987274016267676,2.699774563830831,8392.576379676348,swing,false
4.45,1.3214417286116158,7.80674543367283,1.3043518476094171,-0.036390613289816534,-0.03659999995424985,-0.31606908263998607,-0.31606908263998607,-0.10327196496777236,-0.10327196496778823,-0.10327196496777236,4.5179556668715755,8428.508880935266,swing,false
4.46,1.402237545354269,8.35337094500946,1.3845573504769924,-0.03955411149617509,-0.039787499950265495,-0.3163800284872042,-0.3163800284872042,0.04351920749016913,0.043519207490183565,0.04351920749016913,16.22638246449887,8436.80077020478,swing,false
4.47,1.488523180572799,8.904297336838505,1.4701877372635788,-0.042710931781176846,-0.04293749994632802,-0.31457171652434995,-0.31457171652434995,0.29331030615157044,0.29331030615159515,0.43492749190130153,25.00000000000002,8388.579117801723,swing,false
4.48,1.580331719109644,9.457677180545701,1.5616488349856554,-0.045837170931112774,-0.04604999994243742,-0.31026361346283415,-0.31026361346283415,0.5433103061515706,0.5433103061515676,1.4078242523735982,25.00000000000002,8273.696369351032,swing,false
4.49,1.67767845121481,10.011551090106641,1.6587404715303495,-0.048907829050433546,-0.0491249999385937,-0.3034555104013185,-0.3034555104013185,0.7933103061515708,0.7933103061515956,2.7243373309393397,25.00000000000002,8092.146954150345,swing,false
4.5,1.7805556464309038,10.56326329566818,1.7610500860775906,-0.051897906139139145,-0.05212499993484373,-0.2941474073398027,-0.2941474073398027,1.043310306151571,1.043310306151568,3,24.99999999999991,7843.930872199653,swing,false
4.51,1.8889252809704151,11.109402202786459,1.8694356489834665,-0.054782402197229595,-0.054974999931281236,-0.28233930427828713,-0.28233930427828713,1.29331030615157,1.293310306151596,3,24.99999999999991,7529.0481234989675,swing,false
4.5200000000000005,2.0027112495070027,11.645757900232256,1.9824821482447563,-0.05753631722470488,-0.05774999992781248,-0.2680312012167713,-0.2680312012167713,1.5433103061515692,1.5433103061515685,3,24.99999999999991,7147.498708048276,swing,false
4.53,2.121791272188174,12.167305270243897,2.101488955865904,-0.06013465122156502,-0.060337499924578084,-0.2512230981552558,-0.2512230981552558,1.7933103061515683,1.793310306151541,3,24.99999999999991,6699.282625847592,swing,false
4.54,2.2459888013048515,12.668222474201391,2.225575408256481,-0.06255240418781,-0.06273749992157808,-0.2319149950937401,-0.2319149950937401,2.0433103061515676,2.043310306151569,3,24.99999999999991,6184.399876896903,swing,false
4.55,2.375065330845179,13.141954616574452,2.354583243002581,-0.06476457612343983,-0.0649499999188125,-0.21010689203222443,-0.21010689203222443,2.2933103061515667,2.293310306151569,3,24.99999999999991,5602.850461196215,swing,false
4.5600000000000005,2.508713605073737,13.581331115629533,2.48858354965266,-0.06674616702845448,-0.06689999991637502,-0.18579878897070878,-0.18579878897070878,2.543310306151566,2.5433103061515694,3,24.99999999999991,4954.634378745527,swing,false
4.57,2.6465522943467694,13.978742364633526,2.6268046441359925,-0.068472176902854,-0.06862499991421875,-0.15899068590919313,-0.15899068590919313,2.793310306151565,2.7933103061515694,3,24.99999999999991,4239.7516295448395,swing,false
4.58,2.788122463586886,14.326029354547849,2.76910995204266,-0.06991765486725068,-0.07004999991243746,-0.1297442034599806,-0.1297442034599806,3,3.0000000000000027,3,0,3459.84542992429,swing,false
4.59,2.932844371433516,14.605668896191913,2.9147866277182546,-0.07106509690185049,-0.07117499991103123,-0.09974420345998058,-0.09974420345998058,3,3.0000000000000027,3,0,2659.845428924289,swing,false
4.6000000000000005,3.079969325532757,14.805414627554457,3.0631203588421463,-0.0719125389364503,-0.07199999990999997,-0.06974420345998056,-0.06974420345998056,3,3.0000000000000027,3,0,1859.8454279242885,swing,false
4.61,-3.0545203699024803,14.91891716545264,-3.0699195259179226,-0.07245998097105011,-0.07256249990929686,-0.03974420345998053,-0.03974420345998053,3,3.0000000000000027,3,0,1059.8454269242877,swing,false
4.62,-2.905139452044936,14.941713595649675,-2.9186922143743628,-0.07270747704214907,-0.07278749990901565,-0.009802276458312064,-0.009802276458312064,2.9669270016684677,2.966927001668467,2.9669270016684677,-8.07299833153241,261.39403921506425,swing,false
4.63,-2.7560270561985667,14.8631609541409,-2.7674822369262095,-0.07266196595664877,-0.07271249990910938,0.018491993558372617,0.018491993558372617,2.7169270016684686,2.716927001668468,2.6285459379604195,-24.99999999999991,493.1198288396696,swing,false
4.64,-2.6082227617553855,14.680834884479877,-2.617490161734133,-0.07234601217098162,-0.07237499990953122,0.04428626357505731,0.04428626357505731,2.4669270016684695,2.4669270016684717,2.2856049914676264,-24.99999999999991,1180.9670301444037,swing,false
4.65,-2.4627364453289085,14.40084719591246,-2.469366837225318,-0.07178461568514763,-0.07181249991023433,0.067580533591742,0.067580533591742,2.2169270016684703,2.2169270016684646,1.9442892345133167,-24.99999999999991,1802.147564699138,swing,false
4.66,-2.320501543014523,14.032277830571523,-2.324863375253816,-0.07100277649914678,-0.07102499991121873,0.0883748036084267,0.0883748036084267,1.9669270016684712,1.9669270016684641,1.6384016716115086,-24.99999999999991,2356.661432503872,swing,false
4.67,-2.1823485426403075,13.586515027698013,-2.183778013064581,-0.07002549461297909,-0.07004999991243747,0.10666907362511142,0.10666907362511142,1.7169270016684721,1.716927001668478,1.3485731125844809,-24.99999999999991,2844.5086335586075,swing,false
4.68,-2.0489856778680515,13.076489937057586,-2.0481930142697817,-0.06887777002664457,-0.06888749991389058,0.12246334364179615,0.12246334364179615,1.466927001668473,1.4669270016684777,1.1237423319364541,-24.99999999999991,3265.6891678633424,swing,false
4.69,-1.920987427889176,12.51589522118074,-1.9182193178361107,-0.06758460274014319,-0.06757499991553122,0.13575761365848085,0.13575761365848085,1.216927001668474,1.2169270016684774,0.948375173009537,-24.99999999999991,3620.2030354180765,swing,false
4.7,-1.7987905791978946,11.918465370011202,-1.793779473864255,-0.06617099275347497,-0.0661499999173125,0.14655188367516558,0.14655188367516558,0.9669270016684746,0.9669270016684772,0.813330576377069,-25.00000000000002,3908.050236222812,swing,false
4.71,-1.6826966892069313,11.29756814238728,-1.6762215133980205,-0.06466163342788069,-0.06464999991918756,0.15510279245104575,0.15510279245104575,0.8452463812661842,0.8452463812661792,0.8673740905239268,25.00000000000002,4136.074470531314,swing,false
4.72,-1.5728728297237289,10.666071625052068,-1.564537141236682,-0.06306353068430691,-0.06303749992120322,0.16493025626370758,0.16493025626370758,1.0952463812661841,1.0952463812661795,1.9029998543289055,24.99999999999991,4398.140172529877,swing,false
4.73,-1.4693909784285937,10.029830218318798,-1.459970801563099,-0.06135465330260651,-0.06131249992335948,0.17725772007636942,0.17725772007636942,1.3452463812661832,1.3452463812661797,2.7115392452766987,24.99999999999991,4726.872541278442,swing,false
4.74,-1.3722801403834082,9.392395119279396,-1.3619797623802483,-0.05951000128277951,-0.05947499992565635,0.19208518388903126,0.19208518388903126,1.5952463812661823,1.59524638126618,2.709721263131514,24.99999999999991,5122.271576777007,swing,false
4.75,-1.2815378498024363,8.75651796121925,-1.2706420938165979,-0.05750457462482588,-0.057449999928187605,0.20941264770169307,0.20941264770169307,1.8452463812661815,1.8452463812661801,2.5671918081921143,24.99999999999991,5584.337279025571,swing,false
4.76,-1.1971378788199118,8.124210579037321,-1.1856296952567547,-0.05531337332874564,-0.055274999930906364,0.2292401115143549,0.2292401115143549,2.095246381266181,2.0952463812661803,2.394211935119212,24.99999999999991,6113.069648024134,swing,false
4.7700000000000005,-1.1190364453335109,7.497531519391971,-1.1069792447963935,-0.052911727145099924,-0.05283749993395326,0.2512903659162346,0.2512903659162346,2.2072769634654503,2.2072769634654263,2.202139460785742,-24.99999999999991,6701.076432809269,swing,false
4.78,-1.0471315320791268,6.886847289944795,-1.0349504953510535,-0.05029222168604095,-0.05021249993723453,0.2722569678916697,0.2722569678916697,1.997730927592181,1.9977309275922006,1.9900972067129568,-24.99999999999991,7260.185819519758,swing,false
4.79,-0.9812251474142498,6.298330265239344,-0.9689457964062596,-0.047474006102057535,-0.04739999994075015,0.29103253205951485,0.29103253205951485,1.7806111912583318,1.78061119125833,1.7756883334202755,-24.99999999999991,7760.867531288148,swing,false
4.8,-0.9210822512788142,5.734553706627594,-0.9091406646895126,-0.04447891207872397,-0.04439999994450012,0.307615925863777,0.307615925863777,1.5578218130979482,1.557821813097937,1.5556114724347518,-24.99999999999991,8203.091366621251,swing,false
4.8100000000000005,-0.8664469767760664,5.1969731648354545,-0.8545735494852686,-0.041328715386659866,-0.04121249994848447,0.3220653485530043,0.3220653485530043,1.345466077767288,1.34546607776731,1.3426601478597824,-24.99999999999991,8588.409305482293,swing,false
4.82,-0.8170520786019764,4.686529221439151,-0.8053402298753316,-0.03804478741829428,-0.037949999952562576,0.3343742607462578,0.3343742607462578,1.1353928879431427,1.1353928879431208,1.1353928879431427,-24.472952875012275,8916.646964379352,swing,false
4.83,-0.7726256396366641,4.2032456701467815,-0.7612285171000908,-0.03464816919984401,-0.034537499956828185,0.3446132055664623,0.3446132055664623,0.9330081563706639,0.9330081563706516,0.9330081563706639,-22.499272120255153,9189.685493259436,swing,false
4.84,-0.7328988617452904,3.746460231892084,-0.7218690041786654,-0.031159040493706498,-0.031049999961187548,0.3528922105475476,0.3528922105475476,0.7387711737798827,0.7387711737799063,0.7387711737798827,-23.24018556545626,9410.458959697677,swing,false
4.8500000000000005,-0.6976107770318175,3.3153090651689965,-0.6868475856736531,-0.027596686228758657,-0.027487499965640663,0.3592746967535675,0.3592746967535675,0.5549691362150546,0.5549691362150555,0.5549691362150546,-20.665543527475847,9580.658592070957,swing,false
4.86,-0.6665114796978637,2.9084494879274803,-0.6559202404092934,-0.02397957003877836,-0.02384999997018753,0.3638632907188212,0.3638632907188212,0.38152530543122565,0.38152530543122953,0.38152530543122565,-19.07906879127691,9703.021097964009,swing,false
4.87,-0.6393659597389556,2.5243455200342995,-0.6292943058316331,-0.020325074554940703,-0.0202124999747344,0.3667530641825671,0.3667530641825671,0.21192162710954782,0.21192162710953477,0.21192162710954782,-17.98593681623009,9780.081723760226,swing,false
4.88,-0.6159536345422667,2.1614723238148925,-0.6060957043472044,-0.0166500064721486,-0.016537499979328144,0.3680029300137774,0.3680029300137774,0.05508537242187431,0.055085372421881384,0.05508537242187431,-16.47283878174005,9813.411479300828,swing,false
4.89,-0.5960717118256855,1.8179770556850467,-0.5867393251051216,-0.012970174162560367,-0.012862499983921891,0.3677175411355793,0.3677175411355793,-0.09549593948112334,-0.09549593948110502,-0.09549593948112334,-15.842970661738342,9805.801109206033,swing,false
4.9,-0.5795354871662954,1.4920304755461022,-0.5708123224262684,-0.009300511844570836,-0.00918749998851564,0.365981667737179,0.365981667737179,-0.23739050909881718,-0.23739050909882264,-0.23739050909881718,-14.712107873721596,9759.511151857496,swing,false
4.91,-0.5661789174742428,1.1816977610969395,-0.5578023292257273,-0.005655078388375981,-0.005549999993062512,0.3628926069462794,0.3628926069462794,-0.3668734845447893,-0.36687348454478297,-0.3668734845447893,-13.569590801288388,9677.136197330537,swing,false
4.92,-0.5558562557962154,0.8849147928409284,-0.5479712586718891,-0.0020467972732238597,-0.0019124999976093873,0.35856873011638757,0.35856873011638757,-0.4850045757902485,-0.4850045757902599,-0.4850045757902485,-12.073756703057937,9561.832815055961,swing,false
4.93,-0.5484425943961047,0.599511603808986,-0.5402847443683411,0.0015126191682659318,0.0016124999979843621,0.3531472831616267,0.3531472831616267,-0.586761604355539,-0.5867616043555568,-0.586761604355539,-9.09026244962896,9417.260896081621,swing,false
4.94,-0.5438357228366205,0.32315619318665467,-0.5363155502966261,0.0050130254605036265,0.0051374999935781115,0.34679726063009236,0.34679726063009236,-0.6704726312379226,-0.6704726312379283,-0.6704726312379226,-7.058611137005122,9247.926961695706,swing,false
